drug,protein1,protein2,protein3,protein4,protein5,protein6,protein6,protein8,protein9,protein10
Ephedri,ADRA1B,ADRA1D,ADRB2,SLC6A3,BCHE,SLC6A4,ADRB1,HRH2,PIK3R3,PIK3R1
Rasagil,MAOA,SLC6A4,SLC6A3,TP53,BCL2L1,AKT1,NR3C1,HTR1A,PARP1,HTR1B
Magnesi,MAPK3,MAPK1,AKT1,IKBKB,CCND1,TXNRD1,JUN,CYP11B1,ATP2A1,MGAM
Sodium ,ADH1C,ADH1A,GABRA1,GLRA2,GRIN3A,TYR,NR3C2,DRD2,ADRA1A,DRD3
Bezafib,MMP20,MMP20,PTGS1,ABCA1,TLR4,ANXA5,ADRB1,DRD2,HTR4,ITGB2
Colchic,TUBB2C,TUBB4,OPRD1,OPRM1,OPRK1,ESR1,CREB1,FARSA,CACNB2,TUBG1
Neostig,BCHE,KCNMA1,SLC6A3,HTR3A,GRIN3A,SCN10A,CES1,CHRM2,ADRA1A,PTGS2
Danazol,NR3C1,NR3C2,ESR2,MGAM,GAA,CCL5,VEGFA,PTGS2,NOS3,ESRRA
Tiotrop,CHRM5,CHRM4,NR3C1,OPRK1,OPRM1,OPRD1,HTR2A,ADRA1A,SLC6A4,ADORA1
Cicleso,CHRM1,CHRM2,CHRM3,OPRM1,CHRM4,OPRK1,OPRD1,POMC,CALM1,CACNA1A
Cefepim,ACHE,BCHE,MPO,PON1,PTGS2,PTGS1,ADRA1A,GABRA3,ADRA2A,GABRA1
Cefpodo,OPRM1,OPRD1,OPRK1,MPO,HTR2A,DRD2,HTR1A,HTR2C,ADRA2A,DRD1
Paromom,KCNJ11,KCNH2,KCNK1,OPRD1,OPRK1,OPRM1,CALM1,CACNA1A,POMC,ADRB2
Amrinon,PDE4D,PDE4A,IFNG,IL6,CASP3,LTA,INS,IL1B,PDE1A,TGFB1
Bromaze,GLRB,GLRA2,HTR1A,TSPO,MKL1,GHRHR,PTGDR,GABBR1,IL6R,CHRM1
Methamp,DBH,SLC6A1,SLC6A5,SLC6A8,SLC6A9,DRD1,DRD4,ADRA1D,DRD3,DRD2
Ursodeo,HDAC9,ABAT,AR,PTGS2,CACNA1B,ADORA1,PDPK1,ADRA1A,PTGS1,TYR
Solifen,ACE,TACR1,PCSK2,ACE2,CXCL10,HTR6,BCL2,TUBB1,ADORA1,HTR2A
Nitraze,GLRB,GLRA2,TSPO,MKL1,HTR1A,GABBR1,PTGDR,IL6R,CSF2RA,ADRA1A
Deferas,GABRB1,GABRG2,GABRG3,GABRR2,GABRB2,GABRA1,GABRA3,GABRB3,GABRD,GABRR1
Valganc,DPP4,PDE4B,ADORA1,ADORA2A,GABRA1,GABRG2,GABRB2,PDE4A,GABRA4,GABRD
Hydroxy,TLR8,GSTA2,TNF,FGB,FGA,FGF2,EGF,DCN,CHRM1,CHRM3
Amyl Ni,NPR2,NPR3,IL3,ERN1,CHRM1,NPY,ADRB1,ADRB2,ADRA2A,SCN1B
Molindo,HTR2C,CHRM3,SLC6A4,HTR1B,CHRM5,CHRM2,HTR2B,DRD1,CHRM4,MC2R
Thiothi,DRD3,DRD5,HTR2C,HTR2B,SLC6A4,KCNJ1,SLC22A6,ABCC8,PANX1,HTR1A
Lincomy,ACE,CHRM3,CHRM1,GABRA1,PTGS1,HTR3A,SCN5A,OPRM1,OPRD1,PTGS2
Roflumi,PDE1A,PDE9A,CHRM1,CHRM3,CHRM5,DRD3,CHRM4,DRD2,DRD4,HTR2A
Thiotep,ADRB2,ADRB1,BCHE,ACHE,RARA,RARB,RARG,RXRB,CHRM2,SLC6A3
Cyprote,NR3C1,PGR,ESR1,CACNA1G,AHR,ADRA2A,NR3C2,HTR2A,ESR2,DRD2
Tetrabe,CHRM1,CHRNA2,SLC6A2,HTR2A,ACHE,DRD2,SLC6A4,OPRD1,ADRA1A,OPRM1
Ixabepi,PPARG,TOP1,TUBB2C,TUBB4,IFNAR2,GAPDH,DPP4,TUBG1,HTR2A,TOP2A
Nebivol,ADRB3,MYH7,HTR4,REN,NR3C2,SCN5A,KCNH2,HRH2,MMP13,ACE
Milnaci,SLC6A3,GRIN2B,CACNA1G,DBH,SLC6A1,NTSR2,SLC6A5,SLC6A9,SLC6A8,CYP11A1
Permeth,BCHE,PTGFR,IMPDH2,GABRB1,GLRA2,HTR2A,ADRA1A,DRD2,CHRM2,CHRM1
Silver ,PTGS2,PTGS1,PON1,IKBKB,CHUK,PPARG,SLC7A11,ALOX5,NR3C1,EDNRA
Methsux,CACNA1H,SLC6A4,SLC6A2,GRIN1,CYP11A1,CYP19A1,GABRA1,GABRA3,CHRM1,CHRNA7
Rufinam,GRM1,HTR3A,SCN5A,HTR2A,ADRA2A,HTR1A,ADRB1,DRD2,ADRA1A,ADRB2
Tapenta,SLC6A3,OPRL1,CHRM3,CHRM5,CHRM1,CHRM4,CNR1,DRD4,GRIK1,CHRM2
Prasugr,F2,F10,SLC6A1,REN,FCER1A,SLC18A2,ADRA1A,ADRA2A,PTGIR,ADRB2
Tolvapt,OXTR,SCN5A,HTR2A,HTR2C,HTR2B,SLC8A1,PTGS2,CDH5,TNFSF11,DRD2
Asenapi,ADRB3,HTR1D,HTR1F,HTR4,CHRM1,ADRA1D,SLC6A4,ADRA1B,MTNR1A,MYH7
Rivarox,F2,P2RY12,PROZ,SERPINC,F7,OPRM1,OPRK1,OPRD1,UGDH,PTGS2
Alvimop,POMC,CALM1,CACNA1A,OPRL1,CNR1,DRD4,GRIK1,ABCC8,PPARG,HTR3A
Temsiro,FKBP1A,PDGFRB,KDR,PDGFRA,FLT3,CSF1R,KIT,FLT4,FLT1,EIF4E
Saxagli,ACE,DPP6,PVR,C1S,CHRM1,CBR1,CHRM3,GSS,CACNA1G,CHRM5
Telavan,DRD2,HTR2A,ACE,ACE2,OPRM1,SCN5A,OPRD1,OPRK1,ADRB2,ADRB1
Dabigat,APOE,DHFR,GABRG2,GABRB2,GABRA4,GABRA1,GABRD,GABRA3,GABRB1,GABRB3
Betahis,NTSR2,CHRM3,CHRM2,CHRM5,CHRM4,SLC6A2,SLC6A3,SLC6A4,CHRM1,S100A12
Methylt,ESR1,PGR,NR3C1,PRLR,NR3C2,ESR2,ADRA1A,CYP19A1,ADRA2A,DRD2
Naphazo,ADRA2B,ADRA2C,ADRA1D,CHRM1,ADRA1B,MAOA,HRH2,SLC6A3,SLC6A2,MAOB
Methyln,OPRD1,OPRL1,SLC6A4,HTR3A,CNR1,GRIK1,P2RY2,ADRA2A,HTR2C,FPR1
Polidoc,CHRM2,MMAA,MUT,CUBN,MTRR,MMAB,MTR,SCN5A,NPR1,NR3C1
Deferip,CACNA1C,CACNA1D,CACNA1S,CACNB2,PDE4A,PDE4D,PDE4B,CALM1,CACNA1H,PDE1A
Pitavas,LDLR,MGAM,GAA,ADRA1A,ADRB2,PTGS2,PTGS1,HTR2A,ADRB1,DRD2
